TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.example.Main.Parser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,185,0.3,3,25,50,189543,1683215622589,0.38271604938271603,111110111110000000000000000000000000000000000000000000000000111111111111111111111,0.30864197530864196,111110100000000000000000000000000000000000000000000000000001111111101010111111111,1.0,111111111111111,0,0,14,3,0.6082474226804123,1000000000000000000000000000000001111111111111110011100111001111111111111111111111111111111111111,0.3191489361702128,00000100000000100010011100010010100110010100110,1.0,1111111,0.8571428571428571,1101111,0.30864197530864196,111110100000000000000000000000000000000000000000000000000001011111101111111111011
