TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.example.CasaInteligente.CasaInteligente,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,185,0.3,3,49,150,191041,1683215622537,1.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111111111111111111111,1.0,1111111111,0,0,9,2,0.9426229508196722,11111111111101111011111011111111111111011111111011111111110111111111111101111111111111111111111111111111111111111111111111,0.8,111011111101101101101101111111110111111111010,1.0,1111111111111111111111111111,1.0,1111111111111111111111111111,1.0,1111111111111111111111111111111111111111111111111111111111
