TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.example.Main.Controller,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,132,0.3,3,39,123,138569,1683215622617,0.8723404255319149,11111001111111001111111111110111111101111111111,0.9666666666666667,111111111111111111111111101111,1.0,1111111111111111111,0,0,9,2,0.7936507936507936,101111101111111111111110110000000001111111110111111111111111111,0.6086956521739131,11111101011101001001010,1.0,1111111111111111111,0.8947368421052632,1111111101111110111,0.9666666666666667,111111111111111111111111011111
